,time,iiwa_joint_1,iiwa_joint_2,iiwa_joint_3,iiwa_joint_4,iiwa_joint_5,iiwa_joint_6,iiwa_joint_7,link_pos_1,link_pos_2,link_pos_3,link_pos_4,link_pos_5,link_pos_6,link_pos_7
289,1639136580879493284,2.016056769456969,-1.334565038397168,-2.763286248760143,1.0339871064657844,-2.8915679950578164,-1.9375995129945016,-0.2891264446406101,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.017610071031494826, 0.029537200772106906, 0.5471652460448275]","[0.03354299244016323, 0.056261334804522924, 0.7346004686568081]","[-0.1064118986162399, 0.1192292412434746, 0.8779450577701948]","[-0.1879685942812019, 0.18737506504774806, 1.0467323265147588]","[-0.22390643008871047, 0.09664848433020813, 1.0198501854397577]"
290,1639136580979649675,1.877867945389176,1.618944773724393,-0.31651864008878583,0.4360715177810395,-2.9277959268719846,-1.8575356742537092,1.757245012259436,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.08793356648616782, -0.18426100350443433, 0.3891484534096602]","[0.1674925075918569, -0.35097334000883873, 0.43361610173272425]","[0.13540265761363848, -0.4384886708256703, 0.6217950282903916]","[0.14482061889879955, -0.4779315942328455, 0.8170897998495066]","[0.16816163054274072, -0.553249834081962, 0.7536244555940128]"
291,1639136581079513399,2.6095858127423504,2.0509186786417133,1.0594967798771235,-0.2897963499699743,-0.5702777454581929,-1.6954314345928962,-1.2927035053400897,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.06340282907866224, 0.19994480340133977, 0.32989273243544537]","[-0.12076729348405243, 0.38084724457369756, 0.3207480617817615]","[-0.20578044057898362, 0.5576028078544255, 0.3957829581322472]","[-0.3381455497341974, 0.6938694948615296, 0.45657241355369504]","[-0.27659311722457774, 0.7272793721658265, 0.38349322259853647]"
292,1639136581179537147,-1.1012186247432003,0.08718008867381233,2.187937253579676,1.123237422623018,1.3563317295809036,1.2607215476662366,2.9983629923951383,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[-0.16051462883441486, 0.09448147500463469, 0.2430035835141388]","[-0.30574215016124656, 0.17996471429373134, 0.15524492097927717]","[-0.47442302031061695, 0.2185254734559797, 0.0362498290700632]","[-0.5960013922984317, 0.29593446774227034, -0.10163068829325969]","[-0.6435064080522256, 0.30699068467432244, -0.012937263816677425]"
293,1639136581279580431,2.509690420964484,-0.8544884596525271,-0.636763210258227,1.6136527820558264,1.0517063362900778,-0.7489315835452748,1.0899834623084943,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.008273976020736882, -0.016305497518936486, 0.5492024666954676]","[0.015759954326060498, -0.0310580905118739, 0.7384808889437442]","[-0.06895396431578982, -0.20530823982624088, 0.81947741635241]","[-0.12010641029710524, -0.3504233540723635, 0.9464007037643875]","[-0.21827822643325523, -0.3434774685234344, 0.9227461230141153]"
294,1639136581379552337,-1.457941075689145,0.43456937094999937,-1.1292137661194992,-1.1502607640802105,2.3444155000801383,0.9424749805907712,2.2512316685629936,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.12780523786411527, -0.09355755640520003, 0.4778869276399498]","[0.24343854831203016, -0.1782048693439735, 0.6026417669332672]","[0.2536502079869663, -0.34028380496709654, 0.4695022137044885]","[0.3188916890891222, -0.49958091619572026, 0.36874275013995494]","[0.28687759136317287, -0.4995855293833752, 0.27271885975057397]"
295,1639136581479661735,-2.5438027102708047,-1.1463646204840172,1.9916413346995558,0.8286358030441185,-1.2426616575742515,-1.857505487708448,-1.1236611162253431,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.009956835893558058, -0.08785172823882037, 0.5304808002514722]","[0.018965401702943765, -0.16733662521673137, 0.7028205719075494]","[-0.14081235755481147, -0.29656026677978714, 0.7460908631909887]","[-0.28047657968100803, -0.4380448577139381, 0.729950677749661]","[-0.2794028701566932, -0.4870993115046297, 0.8184831447386381]"
296,1639136581579600021,-1.5301965517656626,-1.9549588145953718,-0.4357162676756556,1.0958129203297111,-0.052680593079600165,-1.8503038570041224,-1.8791056501641208,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[0.1581806763289677, 0.10770478634683539, 0.4264786253018219]","[0.30129652634140114, 0.20515197399319401, 0.5047211910511251]","[0.30717775944467185, 0.38006198352359755, 0.6207897038496404]","[0.2536679861804947, 0.5314730546946674, 0.739093895204155]","[0.292849775153612, 0.5613307891284255, 0.6506699555308444]"
297,1639136581679570109,2.1206238186164956,-0.9731273505429588,1.5816620269848856,1.1938945150799585,-2.205763805506762,-0.7041824622350401,0.937943036642774,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.007902347214092512, 0.1945332162221406, 0.2612956119725348]","[-0.015052089930675833, 0.37053945947079653, 0.1900868799477218]","[0.0626654417971595, 0.39930327379310504, -0.0028707015249031798]","[0.07920696803596375, 0.4104126316237062, -0.20133341862381485]","[0.14648510764071465, 0.3475545553051461, -0.15928577691998366]"
298,1639136581779977846,-0.6138507110352367,-1.0201349277796663,0.009389055192249971,-1.939413322853748,-1.334434807992184,-1.70855985728825,1.910134246971812,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.09071109421569556, -0.1480108461795146, 0.4581705834775105]","[0.17278303660052002, -0.2819254212947808, 0.565086825671481]","[0.3720163314046875, -0.2333565079155056, 0.6103323215205945]","[0.558843676422351, -0.16496447277927664, 0.5960998697439047]","[0.6264174355315908, -0.2215762998791802, 0.6458429909995824]"
299,1639136581879573451,-1.6382657114107584,1.181472011376056,0.9582105379568198,-0.5295868546419698,2.551457532226984,-1.249339809473425,-0.6016166477852454,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.3400000000000001]","[-0.14628631305338094, 0.10308300481583037, 0.4498827044233429]","[-0.2786405962916015, 0.1963485806023303, 0.5493003893778295]","[-0.14108572247184223, 0.10166832203818837, 0.6766357942213269]","[-0.053898494990161125, 0.025122717318581934, 0.8388814344159632]","[0.011421407085163815, 0.09161434136730276, 0.7994141780604279]"
300,1639136581979468977,0.3604600665518882,-2.0204685809113716,1.4166374101027093,-0.9347785545673848,0.6910321337465302,-0.6116591676050582,2.1233880405719283,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.013098333400017426, -0.19384276864937347, 0.4197083101344362]","[-0.024949206475296554, -0.36922432123697946, 0.4918253526369849]","[0.04878499540267178, -0.5654655033552453, 0.5041811575174726]","[0.16991668802051468, -0.721550322919312, 0.531551436017869]","[0.14523793891480036, -0.7637884043701608, 0.4429377022181431]"
301,1639136582079477773,2.1229870927517944,-0.9013908604634128,-1.7210192096005839,-1.9317501251616824,1.3088697560754654,-1.3808802125488675,-0.05796948910697885,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.17696971111359064, -0.06670487307534817, 0.2487192174859683]","[-0.3370851640262311, -0.1270569010950367, 0.16613184283045118]","[-0.5116341092970679, -0.014449648568463938, 0.13527293190904793]","[-0.6690428159220742, 0.10421870603884097, 0.1656836322205775]","[-0.7505365379589994, 0.08589936712129315, 0.10851139166458398]"
302,1639136582179560959,0.0799647969097097,1.023946778766974,-1.978557529957834,1.1434015553717138,-0.9486362425487198,0.9830187941715556,0.2455648949053204,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.08638352322068983, -0.1402048732535523, 0.4703091724781332]","[0.16454004422908053, -0.26705690143580507, 0.5882079475774274]","[0.3089871633903217, -0.13117756336713654, 0.5191294758800983]","[0.4017311603363758, 0.009836103754225806, 0.4128365470679899]","[0.4795365292406629, -0.05417673559736999, 0.4031323743667977]"
303,1639136582279616924,0.23034899190195324,1.7123523789247277,-1.483627389783442,0.9984293079778052,2.4545237239886166,0.01991032700938744,-1.7969104158468419,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.3400000000000001]","[0.17880187817158466, 0.014328409279082173, 0.44919974839643606]","[0.3405750060410597, 0.027292208151561696, 0.5479995207550826]","[0.43995700313968683, 0.2112599465637155, 0.5285292902426872]","[0.4764034251702418, 0.40632492070561965, 0.5083847082368729]","[0.5516167550592027, 0.42388877688096455, 0.5738060806106329]"
304,1639136582379538430,0.010508857212174316,1.105143710548771,-0.04284511900453225,-0.5001230528318061,-0.5514803020235095,-1.2914248779421902,-1.2444521979575849,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.20240821200217493, 0.04746705688543976, 0.31037240771312957]","[0.3855394514324964, 0.09041344168745646, 0.2835664908821126]","[0.45712750333406377, 0.287832939789277, 0.28273426845764693]","[0.5502313449976388, 0.45595431836838274, 0.22933607811242196]","[0.5481887531279244, 0.5430568148287194, 0.28085765542553237]"
305,1639136582479656282,2.3498319384504502,1.472421314901441,2.8719306655314716,-1.7749777485442566,0.753432963189808,-1.2352545324606372,-1.2352909360523476,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.18763067165396521, 0.001971856525182332, 0.434291265960989]","[0.35739175553137026, 0.003755917191754044, 0.5196024113542296]","[0.5672592508516564, 0.0016479567869302112, 0.5124476289730999]","[0.757782870287578, -0.050713661970069636, 0.539714849553546]","[0.78210052858705, 0.042796233260197186, 0.5698817351875428]"
306,1639136582579571133,-0.7987597090450946,0.7766650300873851,0.686406181989502,1.674926623386343,0.8137626936082779,-0.38327052625140207,-0.4503035702641132,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.14683126750498526, 0.1487117003043763, 0.3606254472790493]","[-0.27967860477206513, 0.2832603815314944, 0.3792865662457693]","[-0.2752119607572902, 0.20076391577514363, 0.5723523121173674]","[-0.27288003107258946, 0.07031429175724666, 0.7232229444403445]","[-0.34703856576353037, 0.11698855171514888, 0.7738935985694823]"
307,1639136582679522424,0.4018673027926072,1.1812449062757129,-1.166117000425957,-0.6987822763590871,-1.3750724506246816,-1.228858436357329,0.7466013692194879,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.10267912279695766, -0.10546035342440173, 0.48978354915426303]","[0.19557928151870077, -0.2008768636648982, 0.6253019983890449]","[0.009678384839627963, -0.19969076881954062, 0.7229721053457513]","[-0.15086756003342391, -0.2568657874760401, 0.8266085218529226]","[-0.23858180139800064, -0.20671362817032093, 0.820570080099412]"
308,1639136582779644114,2.764112653056072,0.052331590074871766,0.31821802275616706,1.7790505076381629,-0.1511858986099055,-0.2767820318935477,2.439193034333592,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.17878990220528512, 0.07598500243679676, 0.4197524311485522]","[0.3405521946763834, 0.14473333797571303, 0.49190939266387246]","[0.5445995534550634, 0.09652461244706963, 0.5037666334199924]","[0.7371850090931059, 0.09677630609704482, 0.5556826129156555]","[0.7706053709306749, 0.09641911685820397, 0.46013973337723235]"
309,1639136582879541285,-0.6368421702518146,-0.6363046439241471,-1.0535794380568455,-0.12428218382089914,-0.9574746625218602,-0.1893571744533895,0.6111403535241441,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.010211261941097068, 0.004048700387444491, 0.5497125131095971]","[-0.019450022745326197, 0.007711810260948623, 0.7394524059230403]","[0.18751475231851242, -0.005195794396657051, 0.706301604654027]","[0.3768969677116505, 0.04295728203063755, 0.6662997581544702]","[0.44789110676833926, -0.025137499814397717, 0.6424581368782938]"
310,1639136582979514452,2.525206745299395,-0.3105802047599897,-1.4732546664468005,1.1077310332718522,-0.241437748099846,-1.344849031553227,2.8791420199632776,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.10032654866741743, 0.07420622679780056, 0.5089023964806826]","[-0.19109818793735933, 0.14134519390130168, 0.6617188504394189]","[-0.2957828637549262, 0.19063096977001964, 0.8369673338736255]","[-0.4136375745713756, 0.2841002570870601, 0.9679568352346718]","[-0.4182837824357678, 0.2621956018029542, 1.0666689866111125]"
311,1639136583079571995,-1.6975607505669703,0.2776550338702757,-0.7212963633521956,1.456846039638657,0.5795902035577853,-1.6316402565951234,-0.3220278344658958,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.05236779431098738, -0.037100851646544405, 0.5399528467566872]","[0.09974817963940763, -0.07066828885129825, 0.7208625652508449]","[0.02925866976184774, -0.24989234136161204, 0.8045881169002765]","[0.007897552867375951, -0.4429700031457416, 0.8498563088786845]","[-0.0904764403849502, -0.4362197792839163, 0.826998445255709]"
312,1639136583179502011,-1.0572230301847758,-0.32805997793307284,1.6006225123255793,0.6173927859099182,0.2755549006609175,-1.143466324784033,-0.9791254416969376,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.0072771938255560865, -0.05709939886632569, 0.5419571763991801]","[-0.013861321571569683, -0.10876075974553738, 0.7246803359984274]","[0.14103099269835545, 0.016795699388677726, 0.7905889587255406]","[0.2434510340082373, 0.15583743986463594, 0.8903988757854119]","[0.2561784019878192, 0.1826906915014577, 0.7936393440542081]"
313,1639136583279522387,2.4961367283241915,-1.8846749258446385,-2.117641371104566,1.4734576904789658,-0.18804712510231256,-1.0422687648029643,-2.5247527496098576,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.0332425766901855, 0.05893452678928389, 0.538800534826042]","[-0.06331919369476276, 0.11225624150382257, 0.7186676853829498]","[-0.19457959426632032, 0.09762098231691528, 0.8819359199857846]","[-0.27464415748662047, 0.04672243757043722, 1.0573881751979457]","[-0.3675297841549457, 0.024453118458250434, 1.0238944775114838]"
314,1639136583379543813,-0.6022514859844352,-1.5189513451348704,-1.3526008335787942,-0.4335450627378597,2.8517218001191025,1.1359415933738894,-1.149112214464208,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[0.15955748092478367, -0.12015617936662065, 0.27516248893615836]","[0.3039190112847523, -0.22886891308002794, 0.21649997892605338]","[0.238835804604424, -0.4033435779327274, 0.3135709196485159]","[0.13972987629671593, -0.5709079867662267, 0.3569837503158125]","[0.1196003721816501, -0.5578511858815565, 0.45531895771753417]"
315,1639136583479525850,0.2842579134265684,0.3238359953043015,-1.3813317732355916,2.028200751300872,1.2118150865876802,-0.25851466697578873,-0.8790253610580807,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[-0.17282054752317993, 0.11880500005015128, 0.350882569405792]","[-0.32918199528171876, 0.22629523819152986, 0.3607287036301191]","[-0.5339891146389737, 0.26257378252610647, 0.38967539742314694]","[-0.7122968330150593, 0.28721588068865916, 0.4756033589121855]","[-0.7387160205154705, 0.3729685131584136, 0.42876317790991647]"
316,1639136583579484151,-0.6126192961732908,-1.4542714224551347,-0.4435847708831946,-1.5221765308944228,-1.760743102957281,1.760476044716174,0.3644901416377304,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.0641415438782392, 0.01874023452603081, 0.5390845698662386]","[0.12217436929165905, 0.035695684812390605, 0.7192087045071087]","[0.009664424196118328, 0.19560056113890714, 0.6425801016123679]","[-0.10570212546851296, 0.3578059748888942, 0.6297561798770469]","[-0.15094535515482482, 0.387887318584241, 0.5443532939244399]"
317,1639136583679513927,1.64144826014727,0.7568698656892807,0.5002421846341796,-0.6374119921760333,1.7978379725332867,0.2664576636045761,-1.121985013093015,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.1706452805716321, 0.11993373715902819, 0.3644148911465538]","[-0.32503862965971286, 0.2284452136370027, 0.3865045545649034]","[-0.36707506554488345, 0.14795843192438557, 0.5758582342957644]","[-0.4466021865429473, 0.11847216167927567, 0.756386589112374]","[-0.4578832550479241, 0.034374204928228846, 0.7011981739903115]"
318,1639136583779430193,-0.4675030801053848,1.0126673670294797,2.2799709310282434,0.99809072717638,0.8231924633809831,-0.1967384487475563,0.12395455832599245,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[-0.010179276651801919, 0.14383659791709025, 0.49266766332947975]","[-0.019389098385314607, 0.273974472222992, 0.6307955491989821]","[-0.09299049201897888, 0.4648590861388711, 0.678186466317858]","[-0.19437919040729265, 0.6364922479802162, 0.671339598751864]","[-0.20276606886443793, 0.6997099405822378, 0.7499441381361857]"
319,1639136583879641620,0.2399167911906335,1.107783794852523,2.1530238308198544,0.3224422133708469,-2.640016184262388,0.08414120651809354,2.2769014660068305,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.1590177597254197, -0.08027672434113292, 0.4512160043382536]","[0.30289097090599915, -0.15290804636324157, 0.5518400082633068]","[0.38303992894264516, -0.34340900234956406, 0.5146172961920836]","[0.511624891042229, -0.49346099729226206, 0.48751016916679557]","[0.48639732477646025, -0.5845820160437615, 0.45137127264248067]"
320,1639136583979456468,2.3491120871223328,-1.7350991064278167,0.0187830351890006,0.8657792512289197,0.4229819126476766,-0.016463580109469692,-2.9187174943178693,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.33999999999999997]","[0.18250774273703194, 0.04464659764986267, 0.43379554978422286]","[0.34763379568938063, 0.08504113838159864, 0.5186581900651512]","[0.5498190130929205, 0.07728093940169642, 0.5748802246714836]","[0.7244765135524504, 0.014304496785827417, 0.6477720294829948]","[0.8120470971716359, 0.06465074735913037, 0.6412806553753492]"
321,1639136584079534816,-0.4233436341114381,1.793662951551441,0.487411340735739,1.1058967796930412,-1.72439032241539,1.8683365821689584,1.3672594935191067,"[0.0, 0.0, 0.15]","[0.0, 0.0, 0.34]","[0.1454514372945348, -0.1475264595455255, 0.3056514465673382]","[0.27705035675083695, -0.2810027800873731, 0.27457418393782584]","[0.3550856613825818, -0.3558727646134311, 0.09456036044613245]","[0.47999771227549515, -0.4003039057299438, -0.05446092407661898]","[0.4554538152867944, -0.45135101305672654, -0.1383494212271578]"
